purchase_order_id,product_id,supplier_id,order_date,unit_price,quantity
10086,38,1,2024-09-08,91.29,344.0
10087,23,2,2024-05-29,118.77,230.0
10088,21,1,2024-12-06,89.97,277.0
10089,1,2,2024-08-06,110.25,106.0
10090,21,2,2024-03-22,88.08,288.0
10091,27,2,2024-07-08,118.33,250.0
10092,42,3,2024-08-21,126.19,63.0
10093,6,2,2024-06-24,60.64,466.0
10094,39,3,2024-08-19,80.3,397.0
10095,44,2,2024-12-23,95.29,421.0
10096,36,3,2024-03-03,86.31,44.0
10097,28,2,2024-08-24,117.15,149.0
10098,45,1,2024-02-02,null,402.0
10099,17,2,2024-07-31,81.09,488.0
10100,40,1,2024-02-29,128.35,46.0
10101,11,2,2024-01-02,127.98,175.0
10102,3,2,2024-02-26,73.39,154.0
10103,12,2,2024-10-27,87.89,261.0
10104,39,3,2024-10-13,116.69,133.0
10105,12,2,2024-05-17,118.58,287.0
10106,2,2,2024-10-05,128.08,156.0
10107,46,2,2024-08-01,149.44,497.0
10108,22,3,2024-08-26,108.36,333.0
10109,23,2,2024-10-11,125.53,241.0
10110,30,2,2024-01-31,153.42,331.0
10111,5,3,2024-07-24,99.71,127.0
10112,9,2,2024-09-30,84.32,193.0
10113,21,1,2024-01-11,105.1,472.0
10114,11,2,2024-12-24,131.86,269.0
10115,5,1,2024-02-16,136.26,122.0
10116,35,3,2024-01-03,102.93,146.0
10117,27,3,2024-05-09,96.7,152.0
10118,49,2,2024-03-12,74.51,157.0
10119,2,2,2024-06-07,101.6,156.0
10120,24,3,2024-05-09,76.43,102.0
10121,31,2,2024-01-22,80.56,429.0
10122,33,2,2024-05-14,104.72,373.0
10123,39,3,2024-01-20,74.45,470.0
10124,30,1,2024-08-07,107.11,340.0
10125,46,3,2024-11-28,118.98,252.0
10126,37,1,2024-05-09,78.94,267.0
10127,42,2,2024-02-01,88.22,307.0
10128,28,2,2024-03-30,71.07,59.0
10129,31,2,2024-09-15,111.87,340.0
10130,11,2,2024-10-24,70.25,105.0
10131,23,2,2024-11-28,113.99,269.0
10132,2,2,2024-09-05,105.8,47.0
10133,40,1,2024-06-21,143.18,88.0
10134,41,2,2024-12-22,133.44,171.0
10135,27,2,2024-02-16,76.26,152.0
10136,35,2,2024-07-15,136.5,176.0
10137,2,1,2024-02-03,89.31,319.0
10138,39,3,2024-09-10,83.86,145.0
10139,37,2,2024-09-04,89.84,325.0
10140,21,3,2024-02-11,94.24,310.0
10141,5,3,2024-10-15,143.18,222.0
10142,11,2,2024-05-02,43.7,398.0
10143,45,2,2024-01-27,137.04,15.0
10144,21,2,2024-02-28,116.59,457.0
10145,29,1,2024-05-26,103.36,462.0
10146,20,1,2024-04-24,88.02,138.0
10147,38,2,2024-07-17,98.15,250.0
10148,20,3,2024-05-07,117.03,150.0
10149,50,1,2024-06-01,119.24,351.0
10150,25,1,2024-09-27,83.37,269.0
10151,2,2,2024-12-04,115.47,81.0
10152,32,2,2024-03-23,88.24,65.0
10153,26,2,2024-01-23,96.48,142.0
10154,6,2,2024-01-11,126.25,300.0
10155,41,2,2024-07-05,115.87,423.0
10156,3,1,2024-04-25,null,419.0
10157,33,1,2024-06-10,102.7,247.0
10158,1,1,2024-04-12,108.39,373.0
10159,42,3,2024-08-30,102.97,193.0
10160,5,1,2024-01-07,49.66,283.0
10161,13,1,2024-12-27,72.91,254.0
10162,19,2,2024-06-20,64.53,173.0
10163,12,2,2024-09-12,87.32,313.0
10164,48,1,2024-09-03,102.76,278.0
10165,25,2,2024-07-10,89.56,290.0
10166,42,1,2024-04-23,87.58,393.0
10167,35,1,2024-01-23,65.18,306.0
10168,12,2,2024-12-23,75.02,310.0
10169,30,2,2024-11-09,80.89,186.0
10170,5,1,2024-10-02,117.63,356.0
10171,34,2,2024-05-15,null,496.0
10172,22,1,2024-12-22,115.68,224.0
10173,39,3,2024-07-13,109.24,62.0
10174,13,3,2024-09-14,116.45,422.0
10175,47,3,2024-10-04,72.68,84.0
10176,33,3,2024-03-10,126.72,27.0
10177,3,2,2024-12-24,120.96,381.0
10178,5,3,2024-12-25,92.52,320.0
10179,20,2,2024-02-05,119.4,131.0
10180,31,1,2024-04-17,124.32,127.0
10181,5,2,2024-01-24,98.94,11.0
10182,24,3,2024-05-19,110.74,280.0
10183,40,2,2024-01-22,89.62,285.0
10184,33,3,2024-12-04,126.4,197.0
10185,33,3,2024-11-24,90.96,225.0
10186,8,2,2024-07-22,106.28,264.0
10187,24,2,2024-08-11,99.14,275.0
10188,50,2,2024-08-10,88.35,68.0
10189,20,2,2024-03-21,65.91,233.0
10190,16,2,2024-11-25,null,99.0
10191,50,2,2024-07-09,99.29,222.0
10192,11,1,2024-10-12,136.63,453.0
10193,12,3,2024-05-26,124.33,124.0
10194,13,3,2024-10-08,124.05,304.0
10195,45,2,2024-01-11,114.67,424.0
10196,42,2,2024-10-02,115.08,102.0
10197,39,2,2024-02-25,103.13,451.0
10198,25,1,2024-06-21,116.49,400.0
10199,46,2,2024-10-29,91.04,320.0
10200,32,1,2024-07-22,51.16,264.0
10201,24,2,2024-12-10,114.15,365.0
10202,48,2,2024-09-04,114.6,389.0
10203,47,2,2024-11-09,73.57,230.0
10204,44,1,2024-09-22,110.27,123.0
10205,9,2,2024-01-22,109.96,227.0
10206,40,1,2024-11-22,121.58,456.0
10207,50,2,2024-01-24,97.89,228.0
10208,23,2,2024-07-12,69.56,153.0
10209,50,2,2024-04-05,90.32,309.0
10210,13,2,2024-09-19,90.25,305.0
10211,32,3,2024-03-12,97.65,328.0
10212,50,2,2024-08-30,102.44,149.0
10213,15,3,2024-02-07,95.25,307.0
10214,36,2,2024-03-29,107.92,430.0
10215,49,2,2024-01-28,78.04,9.0
10216,5,2,2024-04-01,107.2,320.0
10217,22,1,2024-02-23,84.82,224.0
10218,16,2,2024-06-07,95.97,492.0
10219,41,3,2024-08-15,63.42,461.0
10220,10,1,2024-02-10,118.87,23.0
10221,24,2,2024-02-06,93.88,444.0
10222,18,3,2024-05-04,106.78,443.0
10223,49,2,2024-06-27,83.58,392.0
10224,18,3,2024-11-27,88.8,192.0
10225,7,3,2024-02-06,80.68,227.0
10226,4,3,2024-04-10,103.18,54.0
10227,26,1,2024-01-31,111.51,92.0
10228,5,2,2024-07-08,79.98,15.0
10229,39,3,2024-05-25,102.8,308.0
10230,16,2,2024-03-30,95.1,null
10231,35,1,2024-01-06,103.88,179.0
10232,26,2,2024-05-18,82.03,4.0
10233,18,2,2024-04-04,109.3,418.0
10234,29,3,2024-04-28,94.42,101.0
10235,23,1,2024-12-31,97.23,408.0
10236,5,2,2024-04-29,146.81,405.0
10237,14,1,2024-05-02,64.76,130.0
10238,15,1,2024-10-11,110.8,7.0
10239,49,3,2024-12-31,108.7,184.0
10240,33,3,2024-06-27,112.61,331.0
10241,25,1,2024-11-20,111.71,332.0
10242,21,1,2024-01-07,103.87,452.0
10243,17,3,2024-11-07,108.17,35.0
10244,23,1,2024-05-06,153.72,232.0
10245,43,3,2024-03-17,96.55,154.0
10246,17,2,2024-08-21,96.35,402.0
10247,14,1,2024-11-13,78.66,64.0
10248,29,3,2024-03-14,83.5,247.0
10249,20,1,2024-09-27,104.47,378.0
10250,30,3,2024-11-04,107.38,56.0
10251,19,1,2024-04-29,97.75,229.0
10252,5,2,2024-02-04,113.05,464.0
10253,39,2,2024-07-25,91.98,311.0
10254,13,1,2024-09-26,149.71,396.0
10255,18,2,2024-04-02,103.05,489.0
10256,23,1,2024-06-25,113.48,253.0
10257,46,1,2024-09-30,103.23,488.0
10258,33,2,2024-06-27,87.95,293.0
10259,39,2,2024-05-08,89.86,52.0
10260,40,2,2024-05-04,77.07,403.0
10261,18,2,2024-01-27,65.55,15.0
10262,9,2,2024-03-04,119.0,383.0
10263,33,1,2024-02-29,87.82,342.0
10264,32,3,2024-08-06,98.72,340.0
10265,33,1,2024-08-04,130.66,363.0
10266,17,2,2024-06-17,123.38,180.0
10267,19,1,2024-05-28,103.0,77.0
10268,27,2,2024-09-26,95.79,215.0
10269,6,3,2024-04-25,96.93,223.0
10270,35,2,2024-09-01,144.05,154.0
10271,37,2,2024-05-27,103.45,45.0
10272,34,1,2024-04-01,159.84,352.0
10273,20,1,2024-03-25,73.99,21.0
10274,25,1,2024-03-27,100.94,81.0
10275,4,1,2024-04-29,123.32,477.0
10276,10,2,2024-12-05,121.6,53.0
10277,10,1,2024-01-24,112.63,157.0
10278,24,2,2024-03-29,87.79,432.0
10279,21,1,2024-02-06,73.74,470.0
10280,11,3,2024-12-07,96.42,369.0
10281,27,3,2024-09-27,120.87,147.0
10282,16,1,2024-01-12,134.0,182.0
10283,26,1,2024-04-04,102.22,78.0
10284,30,2,2024-01-31,98.04,383.0
10285,49,3,2024-12-15,104.18,119.0
10286,16,2,2024-08-20,104.4,359.0
10287,7,3,2024-12-05,123.73,343.0
10288,16,2,2024-11-23,92.63,105.0
10289,35,1,2024-10-26,97.63,2.0
10290,16,3,2024-10-12,109.24,115.0
10291,40,3,2024-02-04,87.36,32.0
10292,12,2,2024-01-21,81.61,358.0
10293,35,2,2024-04-20,128.07,62.0
10294,49,3,2024-11-14,99.52,97.0
10295,21,3,2024-12-13,117.81,378.0
10296,50,3,2024-05-24,113.81,135.0
10297,43,2,2024-01-12,72.49,496.0
10298,36,1,2024-08-31,86.95,98.0
10299,48,2,2024-05-25,101.28,452.0
10300,17,1,2024-08-26,95.19,215.0
10301,32,2,2024-04-01,104.9,84.0
10302,41,2,2024-11-11,103.71,406.0
10303,6,2,2024-11-18,115.71,494.0
10304,24,3,2024-04-24,99.13,157.0
10305,27,2,2024-01-15,101.39,107.0
10306,20,1,2024-09-28,71.25,489.0
10307,25,2,2024-01-22,87.98,357.0
10308,2,1,2024-04-27,88.97,131.0
10309,9,2,2024-04-04,91.12,22.0
10310,28,2,2024-09-13,92.58,84.0
10311,5,3,2024-11-26,112.0,89.0
10312,38,1,2024-09-18,135.44,226.0
10313,3,2,2024-03-27,73.0,106.0
10314,20,2,2024-11-13,95.99,null
10315,6,1,2024-02-27,82.68,349.0
10316,39,2,2024-08-17,73.23,441.0
10317,33,2,2024-04-17,89.44,394.0
10318,39,3,2024-01-19,78.95,359.0
10319,1,1,2024-12-30,104.65,495.0
10320,37,3,2024-05-20,96.75,101.0
10321,6,2,2024-06-08,94.03,296.0
10322,45,2,2024-04-09,106.16,370.0
10323,34,2,2024-09-21,71.36,148.0
10324,47,1,2024-08-25,79.74,381.0
10325,15,2,2024-08-25,107.1,230.0
10326,45,1,2024-02-18,79.53,87.0
10327,26,1,2024-06-13,59.17,11.0
10328,14,2,2024-10-13,132.05,136.0
10329,33,1,2024-02-28,null,93.0
10330,7,2,2024-07-01,120.32,292.0
10331,46,1,2024-05-26,85.49,153.0
10332,31,1,2024-10-27,72.35,423.0
10333,24,3,2024-04-05,105.75,354.0
10334,31,2,2024-02-12,77.97,367.0
10335,29,1,2024-12-19,120.39,96.0
10336,42,2,2024-09-13,104.77,62.0
10337,32,1,2024-07-31,103.9,361.0
10338,17,1,2024-07-07,104.12,471.0
10339,14,3,2024-05-10,140.68,405.0
10340,40,2,2024-12-12,113.1,403.0
10341,36,2,2024-10-26,95.95,409.0
10342,48,2,2024-10-15,102.73,87.0
10343,24,2,2024-05-16,82.6,211.0
10344,45,2,2024-01-30,89.52,389.0
10345,33,1,2024-05-25,125.03,383.0
10346,27,1,2024-11-07,100.85,83.0
10347,25,2,2024-04-14,115.25,227.0
10348,32,2,2024-10-13,82.21,12.0
10349,11,2,2024-07-09,116.93,359.0
10350,18,2,2024-06-26,96.04,153.0
10351,46,3,2024-12-10,104.55,5.0
10352,18,2,2024-08-26,101.21,76.0
10353,37,2,2024-01-01,103.64,411.0
10354,26,2,2024-04-19,97.81,4.0
10355,9,2,2024-12-03,125.68,372.0
10356,35,1,2024-10-01,69.9,83.0
10357,8,1,2024-08-21,110.67,429.0
10358,20,2,2024-03-04,86.63,431.0
10359,33,1,2024-08-31,80.88,472.0
10360,42,3,2024-02-22,142.76,362.0
10361,22,2,2024-09-18,80.98,412.0
10362,19,2,2024-01-17,63.65,481.0
10363,30,1,2024-10-28,119.12,35.0
10364,5,3,2024-08-21,90.13,242.0
10365,28,3,2024-03-13,125.49,144.0
10366,35,1,2024-12-22,54.97,396.0
10367,43,3,2024-03-31,137.07,80.0
10368,11,2,2024-01-06,118.87,75.0
10369,31,3,2024-07-16,95.84,299.0
10370,49,1,2024-12-30,65.35,null
10371,48,3,2024-07-14,73.37,215.0
10372,39,1,2024-10-22,86.17,246.0
10373,36,1,2024-12-12,114.27,238.0
10374,30,3,2024-11-17,82.76,337.0
10375,23,1,2024-05-16,59.0,19.0
10376,19,1,2024-09-23,104.56,459.0
10377,12,2,2024-04-25,119.93,452.0
10378,15,2,2024-02-12,143.94,74.0
10379,31,1,2024-08-18,79.49,379.0
10380,43,2,2024-02-27,81.6,55.0
10381,37,2,2024-07-24,40.12,83.0
10382,37,2,2024-10-20,69.05,164.0
10383,15,2,2024-04-03,78.67,318.0
10384,29,2,2024-02-05,82.13,363.0
10385,50,2,2024-08-17,89.32,167.0
10386,43,3,2024-08-14,111.84,116.0
10387,26,3,2024-07-01,110.23,297.0
10388,44,2,2024-09-18,89.72,188.0
10389,2,1,2024-05-10,100.3,255.0
10390,20,2,2024-03-05,72.84,null
10391,15,1,2024-07-04,88.69,322.0
10392,11,1,2024-04-26,74.16,443.0
10393,4,3,2024-07-04,85.2,353.0
10394,22,2,2024-09-30,137.11,424.0
10395,50,3,2024-05-30,102.91,475.0
10396,38,3,2024-12-17,88.12,19.0
10397,23,2,2024-05-30,109.56,311.0
10398,26,2,2024-02-05,92.1,368.0
10399,42,1,2024-11-21,133.68,302.0
10400,11,2,2024-04-04,107.05,4.0
10401,28,1,2024-05-13,76.79,467.0
10402,2,1,2024-06-10,126.38,190.0
10403,8,2,2024-02-13,112.39,281.0
10404,29,2,2024-10-26,109.35,63.0
10405,11,3,2024-10-09,116.53,454.0
10406,37,2,2024-12-21,114.58,367.0
10407,18,1,2024-08-27,110.24,269.0
10408,39,2,2024-02-21,96.77,254.0
10409,50,2,2024-10-07,118.13,115.0
10410,14,2,2024-03-14,96.56,342.0
10411,33,2,2024-10-21,126.56,260.0
10412,10,2,2024-08-25,109.96,2.0
10413,35,1,2024-06-15,103.75,67.0
10414,9,1,2024-05-19,112.65,366.0
10415,35,3,2024-05-18,103.16,286.0
10416,11,2,2024-08-22,125.5,132.0
10417,44,3,2024-01-03,118.98,48.0
10418,12,3,2024-09-12,101.46,43.0
10419,3,2,2024-10-04,34.83,93.0
10420,5,2,2024-01-04,117.26,429.0
10421,39,2,2024-09-26,108.33,481.0
10422,14,1,2024-07-30,148.54,141.0
10423,28,3,2024-08-03,74.01,47.0
10424,11,2,2024-09-26,95.63,231.0
10425,39,1,2024-01-16,69.07,224.0
10426,25,3,2024-03-04,85.44,284.0
10427,21,2,2024-08-26,131.16,37.0
10428,10,3,2024-01-16,66.71,28.0
10429,43,2,2024-02-21,72.15,411.0
10430,15,3,2024-01-19,111.6,473.0
10431,19,2,2024-11-20,103.87,158.0
10432,48,3,2024-04-02,93.41,390.0
10433,22,3,2024-09-17,48.68,222.0
10434,21,2,2024-10-24,125.32,376.0
10435,11,2,2024-01-17,95.3,9.0
10436,44,2,2024-04-20,79.59,390.0
10437,32,2,2024-11-23,106.43,413.0
10438,50,3,2024-12-25,125.12,471.0
10439,23,2,2024-04-03,94.67,70.0
10440,13,2,2024-01-10,87.01,342.0
10441,5,2,2024-07-30,100.71,null
10442,4,2,2024-08-24,107.66,95.0
10443,28,2,2024-09-10,109.52,181.0
10444,14,1,2024-01-16,95.08,70.0
10445,8,2,2024-05-23,124.61,234.0
10446,9,2,2024-02-11,82.44,261.0
10447,42,2,2024-01-03,96.54,20.0
10448,35,3,2024-06-04,96.45,396.0
10449,37,1,2024-06-21,69.19,358.0
10450,21,3,2024-01-24,107.26,358.0
10451,18,2,2024-10-01,101.87,392.0
10452,33,2,2024-03-15,96.19,376.0
10453,8,1,2024-02-09,110.12,186.0
10454,42,1,2024-10-28,96.1,null
10455,49,2,2024-02-09,128.2,64.0
10456,17,2,2024-03-02,109.41,178.0
10457,43,2,2024-08-25,107.5,235.0
10458,31,3,2024-09-01,86.52,353.0
10459,34,2,2024-01-18,62.24,250.0
10460,6,2,2024-05-19,116.06,295.0
10461,22,3,2024-03-22,62.23,40.0
10462,14,1,2024-07-07,94.64,287.0
10463,3,3,2024-04-17,117.61,259.0
10464,12,2,2024-08-21,82.65,467.0
10465,36,3,2024-09-24,90.78,240.0
10466,12,3,2024-04-13,72.12,72.0
10467,45,2,2024-05-13,81.56,30.0
10468,2,2,2024-12-09,84.1,351.0
10469,2,1,2024-02-02,90.75,29.0
10470,15,2,2024-08-24,102.59,454.0
10471,23,3,2024-12-01,104.63,312.0
10472,29,2,2024-06-26,128.91,450.0
10473,17,2,2024-01-12,90.27,87.0
10474,32,3,2024-12-16,111.13,108.0
10475,7,3,2024-08-16,87.29,319.0
10476,30,3,2024-11-04,133.52,30.0
10477,28,2,2024-09-25,102.47,309.0
10478,14,3,2024-12-23,95.86,486.0
10479,44,2,2024-05-10,84.17,46.0
10480,30,2,2024-09-05,118.12,359.0
10481,17,3,2024-02-27,102.6,137.0
10482,32,2,2024-01-04,104.09,263.0
10483,46,2,2024-08-23,78.88,63.0
10484,6,1,2024-06-21,84.35,431.0
10485,42,2,2024-11-17,64.77,44.0
10486,24,2,2024-02-05,89.81,251.0
10487,6,1,2024-10-05,90.41,433.0
10488,27,1,2024-08-24,73.11,335.0
10489,18,2,2024-10-01,98.55,207.0
10490,24,2,2024-10-22,93.04,469.0
10491,37,2,2024-11-23,85.48,446.0
10492,24,2,2024-02-27,82.85,59.0
10493,38,3,2024-12-28,103.32,206.0
10494,34,2,2024-01-18,84.44,459.0
10495,40,2,2024-02-05,132.89,331.0
10496,47,2,2024-05-08,96.33,84.0
10497,15,2,2024-01-01,118.37,13.0
10498,11,1,2024-03-04,77.09,237.0
10499,22,2,2024-03-02,96.76,158.0
10500,33,3,2024-12-31,80.94,104.0
10501,24,1,2024-11-26,108.52,359.0
10502,1,3,2024-05-25,98.75,340.0
10503,18,3,2024-09-28,139.57,365.0
10504,44,1,2024-01-17,92.43,43.0
10505,12,2,2024-10-06,64.79,179.0
10506,43,1,2024-04-07,98.81,358.0
10507,28,3,2024-08-14,103.96,264.0
10508,40,3,2024-08-30,87.47,243.0
10509,7,2,2024-07-19,84.92,37.0
10510,23,1,2024-06-27,76.05,362.0
10511,21,2,2024-09-26,109.63,353.0
10512,34,3,2024-08-21,111.83,346.0
10513,11,1,2024-04-21,148.63,364.0
10514,22,2,2024-03-06,96.66,250.0
10515,42,2,2024-12-03,103.05,120.0
10516,35,2,2024-12-14,95.16,192.0
10517,11,3,2024-09-01,154.14,295.0
10518,29,2,2024-09-01,112.36,392.0
10519,42,2,2024-03-12,100.04,62.0
10520,28,2,2024-12-22,142.06,210.0
10521,18,2,2024-02-18,98.81,295.0
10522,14,2,2024-12-11,170.84,398.0
10523,18,3,2024-07-08,133.28,52.0
10524,28,2,2024-10-19,99.58,210.0
10525,24,3,2024-06-25,110.25,313.0
10526,8,2,2024-06-09,null,405.0
10527,42,2,2024-05-29,115.08,279.0
10528,33,1,2024-03-10,88.41,388.0
10529,45,1,2024-02-02,141.94,202.0
10530,5,3,2024-10-10,86.95,427.0
10531,8,1,2024-12-09,105.09,139.0
10532,4,2,2024-09-16,107.35,340.0
10533,27,3,2024-11-17,93.69,19.0
10534,36,2,2024-03-17,74.22,321.0
10535,5,2,2024-04-19,104.82,95.0
10536,33,2,2024-10-31,104.96,130.0
10537,49,1,2024-05-18,93.42,105.0
10538,34,3,2024-02-04,94.21,433.0
10539,30,3,2024-08-22,103.08,197.0
10540,8,2,2024-11-25,124.91,418.0
10541,39,1,2024-07-18,123.49,260.0
10542,47,3,2024-11-20,109.63,475.0
10543,26,2,2024-05-30,91.42,39.0
10544,37,3,2024-02-03,93.2,305.0
10545,34,2,2024-05-03,95.13,131.0
10546,7,3,2024-02-01,91.0,154.0
10547,40,3,2024-09-28,77.96,41.0
10548,28,3,2024-11-19,84.41,321.0
10549,39,1,2024-11-05,112.05,122.0
10550,39,1,2024-05-03,87.16,244.0
10551,28,2,2024-11-11,100.72,245.0
10552,14,1,2024-03-18,100.02,144.0
10553,5,3,2024-03-16,109.18,186.0
10554,50,3,2024-02-29,86.79,35.0
10555,38,1,2024-03-25,33.84,211.0
10556,4,1,2024-03-20,87.67,400.0
10557,42,3,2024-06-20,81.52,33.0
10558,18,3,2024-09-14,57.99,159.0
10559,44,2,2024-10-05,88.93,406.0
10560,48,2,2024-08-08,86.31,317.0
10561,25,1,2024-02-15,99.45,364.0
10562,7,2,2024-03-13,110.49,468.0
10563,38,3,2024-02-23,137.49,192.0
10564,28,2,2024-11-22,101.86,454.0
10565,5,1,2024-08-08,100.6,163.0
10566,3,1,2024-12-02,139.96,252.0
10567,44,2,2024-01-09,74.62,39.0
10568,31,1,2024-11-21,75.94,131.0
10569,47,2,2024-06-20,112.05,96.0
10570,42,3,2024-03-24,126.31,141.0
10571,20,3,2024-11-25,128.64,496.0
10572,19,1,2024-11-24,63.91,270.0
10573,48,3,2024-01-12,64.49,169.0
10574,11,2,2024-02-01,97.66,392.0
10575,40,1,2024-12-04,null,367.0
10576,3,2,2024-10-15,92.37,275.0
10577,23,2,2024-11-15,76.46,365.0
10578,7,3,2024-10-30,74.53,398.0
10579,23,3,2024-09-28,120.72,459.0
10580,7,2,2024-06-26,121.33,434.0
10581,46,2,2024-04-23,112.61,99.0
10582,34,3,2024-01-26,99.0,61.0
10583,42,2,2024-08-24,82.65,420.0
10584,19,2,2024-11-05,61.84,323.0
10585,9,2,2024-06-20,69.95,217.0
10586,48,1,2024-08-20,59.24,77.0
10587,42,2,2024-02-06,94.0,208.0
10588,18,2,2024-09-21,109.31,348.0
10589,41,2,2024-01-13,101.32,45.0
10590,48,2,2024-11-11,128.32,347.0
10591,45,3,2024-04-15,103.58,202.0
10592,42,1,2024-05-05,67.12,210.0
10593,25,2,2024-12-01,97.27,328.0
10594,11,2,2024-05-09,97.87,135.0
10595,14,2,2024-11-11,109.99,369.0
10596,44,3,2024-09-12,116.95,22.0
10597,25,1,2024-04-24,109.44,358.0
10598,19,2,2024-10-25,90.27,495.0
10599,39,2,2024-05-03,127.61,393.0
10600,39,3,2024-09-12,116.73,60.0
10601,15,2,2024-05-18,48.19,298.0
10602,16,2,2024-07-24,115.26,59.0
10603,27,1,2024-02-16,82.29,424.0
10604,40,1,2024-08-04,64.91,231.0
10605,10,1,2024-11-14,105.04,285.0
10606,4,1,2024-12-15,146.47,183.0
10607,42,3,2024-05-02,98.94,448.0
10608,19,2,2024-01-31,94.22,101.0
10609,28,3,2024-02-24,101.93,114.0
10610,21,1,2024-06-01,147.81,368.0
10611,47,1,2024-10-12,94.64,495.0
10612,14,1,2024-02-05,119.67,42.0
10613,33,3,2024-11-01,92.04,29.0
10614,48,1,2024-10-11,88.39,476.0
10615,10,2,2024-09-12,128.24,277.0
10616,19,1,2024-06-26,998.6783389848665,97.0
10617,30,2,2024-02-05,114.93,191.0
10618,22,2,2024-09-10,93.16,379.0
10619,3,1,2024-06-10,84.86,319.0
10620,37,3,2024-01-21,91.64,474.0
10621,41,2,2024-10-20,54.97,38.0
10622,18,2,2024-03-15,79.0,207.0
10623,11,2,2024-07-25,102.68,194.0
10624,48,3,2024-06-26,95.05,140.0
10625,2,2,2024-02-06,81.08,289.0
10626,12,1,2024-04-29,129.63,463.0
10627,33,1,2024-04-27,80.13,493.0
10628,6,2,2024-01-01,128.74,257.0
10629,43,3,2024-07-27,102.94,225.0
10630,40,3,2024-11-06,94.73,452.0
10631,44,2,2024-07-26,101.87,28.0
10632,29,2,2024-06-02,105.87,190.0
10633,30,1,2024-09-06,80.89,245.0
10634,2,2,2024-06-19,81.43,334.0
10635,9,3,2024-11-10,95.99,373.0
10636,47,2,2024-11-02,108.74,315.0
10637,2,2,2024-04-16,113.27,49.0
10638,29,2,2024-05-22,124.91,301.0
10639,33,2,2024-01-08,75.43,204.0
10640,10,1,2024-04-03,107.13,379.0
10641,34,2,2024-04-06,99.74,null
10642,44,1,2024-01-07,89.34,115.0
10643,39,1,2024-09-30,140.07,20.0
10644,8,2,2024-01-12,108.64,496.0
10645,37,2,2024-01-02,128.58,null
10646,33,2,2024-12-14,32.73,400.0
10647,33,2,2024-01-07,120.94,396.0
10648,47,2,2024-01-12,110.72,253.0
10649,6,1,2024-12-05,114.04,52.0
10650,44,2,2024-02-26,94.14,148.0
10651,40,3,2024-03-18,142.21,186.0
10652,45,3,2024-03-14,96.06,173.0
10653,19,1,2024-08-20,99.63,null
10654,32,1,2024-10-05,80.43,114.0
10655,27,2,2024-01-30,99.21,2.0
10656,1,2,2024-11-09,96.51,34.0
10657,43,1,2024-04-04,121.44,282.0
10658,11,3,2024-11-03,112.69,161.0
10659,33,2,2024-02-25,123.47,170.0
10660,40,1,2024-01-10,97.84,94.0
10661,32,2,2024-05-26,93.21,248.0
10662,5,3,2024-12-29,117.68,321.0
10663,17,2,2024-03-27,103.16,366.0
10664,8,1,2024-09-09,52.79,8.0
10665,42,1,2024-07-05,90.95,321.0
10666,34,3,2024-08-20,56.28,110.0
10667,9,2,2024-09-09,83.69,394.0
10668,23,2,2024-08-11,120.52,32.0
10669,35,2,2024-12-05,93.27,51.0
10670,50,1,2024-01-04,94.61,441.0
10671,7,1,2024-12-18,96.12,168.0
10672,15,3,2024-04-21,100.22,66.0
10673,5,3,2024-07-11,93.3,31.0
10674,33,1,2024-05-20,136.33,447.0
10675,20,3,2024-11-18,65.93,324.0
10676,50,2,2024-05-19,104.58,440.0
10677,25,2,2024-12-14,111.12,12.0
10678,3,2,2024-04-04,82.1,287.0
10679,39,3,2024-02-10,112.91,489.0
10680,46,2,2024-01-02,86.64,23.0
10681,24,3,2024-10-04,109.6,161.0
10682,34,3,2024-05-29,74.76,264.0
10683,46,2,2024-02-10,101.75,190.0
10684,22,1,2024-12-16,144.6,380.0
10685,11,3,2024-04-25,81.9,241.0
10686,48,3,2024-04-29,91.69,80.0
10687,8,3,2024-08-24,132.99,271.0
10688,39,1,2024-09-26,124.73,425.0
10689,43,2,2024-12-14,134.97,104.0
10690,35,2,2024-10-17,92.61,436.0
10691,49,3,2024-01-09,106.94,410.0
10692,46,3,2024-08-26,109.22,78.0
10693,38,2,2024-04-27,84.46,12.0
10694,8,2,2024-12-17,77.65,283.0
10695,33,2,2024-11-10,75.18,111.0
10696,37,3,2024-11-07,89.97,479.0
10697,27,2,2024-01-10,74.44,452.0
10698,28,2,2024-01-25,86.46,414.0
10699,40,1,2024-06-21,79.88,260.0
10700,34,3,2024-08-12,110.24,310.0
10701,32,2,2024-01-11,107.9,351.0
10702,15,3,2024-04-10,88.57,418.0
10703,44,2,2024-09-21,93.17,196.0
10704,17,2,2024-11-22,111.91,340.0
10705,33,1,2024-03-23,92.9,null
10706,47,1,2024-10-02,88.09,146.0
10707,46,2,2024-12-10,73.42,175.0
10708,11,1,2024-09-17,126.11,200.0
10709,33,1,2024-08-08,null,188.0
10710,16,1,2024-11-06,93.69,106.0
10711,29,1,2024-08-06,82.29,443.0
10712,9,1,2024-03-29,102.91,386.0
10713,33,1,2024-01-15,91.05,377.0
10714,49,1,2024-09-02,101.68,73.0
10715,29,2,2024-06-24,83.19,272.0
10716,13,1,2024-01-04,90.93,214.0
10717,21,2,2024-11-29,73.06,186.0
10718,21,3,2024-01-21,79.83,140.0
10719,5,2,2024-07-26,90.74,389.0
10720,10,1,2024-05-16,103.29,167.0
10721,6,2,2024-11-17,97.06,143.0
